;COMMUNE;MEN_REL;WOMEN_REL;ILTUU_1_REL;ILTUU_2_REL;ILTUU_3_REL;ILTUU_4_REL;ILTUU_5_REL;ILTUU_Z_REL;TRANS_1_REL;TRANS_2_REL;TRANS_3_REL;TRANS_4_REL;TRANS_5_REL;TRANS_6_REL;TRANS_Z_REL;VOIT_0_REL;VOIT_1_REL;VOIT_2_REL;VOIT_3_REL;VOIT_X_REL;VOIT_Z_REL;NA5_AZ_REL;NA5_BE_REL;NA5_FZ_REL;NA5_GU_REL;NA5_OQ_REL;NA5_ZZ_REL;POIDS_VILLE;NB_HABITANTS;INDICE_DENSITE
17;15116;25.163398692810446;25.163398692810446;20.13071895424836;30.196078431372534;0;0;0;0;10.06535947712418;0;0;0;40.26143790849672;40.26143790849672;0;0;15.098039215686269;20.13071895424836;15.098039215686269;0;0;15.098039215686269;10.06535947712418;0;15.098039215686269;10.06535947712418;0;50.32679738562089;154;4
18;15117;150.0;100.0;140.0;110.0;0;0;0;0;45.0;20.0;0;0;180.0;180.0;0;0;85.0;140.0;25.0;0;0;55.0;30.0;35.0;45.0;85.0;0;250.0;597;3
19;15118;164.7823748949605;164.4983623644294;94.96959168145803;234.31114557793185;0;0;0;0;9.942574307947421;15.00248828532306;5.02441308041659;5.06016660031994;294.2510949853829;294.2510949853829;0;5.06016660031994;65.28413740009658;209.04431552218446;49.892117736788904;0;0;49.92537703046153;25.0865645051239;20.02715398868395;99.42824083786431;134.8134008972562;0;329.28073725938987;729;3
20;15119;354.82244189410085;294.74500920015356;329.1319269401715;320.4355241540829;0;0;0;0;54.03658502002817;83.51108594004353;14.737250460007681;0;487.45769603416994;487.45769603416994;0;9.82483364000512;245.62084100012805;265.27050828013824;117.89800368006145;0;10.95326449392154;39.29933456002048;103.16075322005378;74.81468315395483;196.49667280010243;235.79600736012293;0;649.5674510942545;1771;3
21;15120;634.3216502143185;634.3216502143185;0;0;893.1248835017608;0;375.5184169268767;0;76.11859802571823;187.7592084634383;10.1491464034291;0;994.6163475360518;994.6163475360518;0;81.1931712274328;451.63701495259494;614.0233574074604;121.7897568411492;0;0;40.5965856137164;157.311769253151;96.41689083257643;492.23360056631134;482.0844541628822;0;1268.643300428637;3550;3
22;15121;10.0;10.0;5.0;15.0;0;0;0;0;5.0;0;0;0;15.0;15.0;0;0;0;10.0;10.0;0;0;5.0;0;5.0;5.0;5.0;0;20.0;109;4
23;15122;408.3093697383525;383.10508765573803;0;0;408.3093697383525;15.12256924956861;367.9825184061695;0;105.85798474698028;65.53113341479731;15.12256924956861;5.04085641652287;599.8619135662213;599.8619135662213;0;25.204282082614352;373.02337482269235;282.2879593252807;110.89884116350315;0;0;70.57198983132018;110.89884116350315;95.77627191393454;267.1653900757121;247.00196440962065;0;791.4144573940905;2128;3
24;15123;57.919075144508646;28.959537572254316;38.61271676300576;48.2658959537572;0;0;0;0;24.132947976878597;9.65317919075144;0;0;53.092485549132924;53.092485549132924;0;14.47976878612716;0;43.43930635838148;28.959537572254316;0;0;38.61271676300576;9.65317919075144;9.65317919075144;19.30635838150288;9.65317919075144;0;86.87861271676296;167;4
25;15124;132.93233082706772;102.25563909774442;97.1428571428572;138.04511278195494;0;0;0;0;15.33834586466166;0;0;0;219.84962406015046;219.84962406015046;0;5.11278195488722;81.80451127819552;122.70676691729328;25.563909774436098;0;0;56.240601503759414;25.563909774436098;15.33834586466166;71.57894736842108;66.46616541353386;0;235.18796992481214;544;3
26;15125;30.0;20.0;25.0;25.0;0;0;0;0;0;15.0;0;0;35.0;35.0;0;5.0;10.0;30.0;5.0;0;0;20.0;0;5.0;15.0;10.0;0;50.0;127;4
27;15126;10.74074074074074;16.11111111111111;10.74074074074074;16.11111111111111;0;0;0;0;5.37037037037037;5.37037037037037;0;0;16.11111111111111;16.11111111111111;0;0;5.37037037037037;21.48148148148148;0;0;0;10.74074074074074;5.37037037037037;0;5.37037037037037;5.37037037037037;0;26.85185185185185;87;4
28;15127;63.14790048762667;53.2268235704136;14.724000945406281;101.65072311263398;0;0;0;0;0;5.05039250506955;0;0;111.32433155297072;111.32433155297072;0;0;25.053381550670288;73.61056828615571;17.71077422121428;0;0;0;18.79329663148885;14.287387934728201;53.637167536547324;29.65687195527589;0;116.37472405804027;284;4
29;15128;35.0;20.0;10.0;45.0;0;0;0;0;0;0;0;0;55.0;55.0;0;10.0;15.0;15.0;15.0;0;0;5.0;10.0;10.0;25.0;5.0;0;55.0;116;4
30;15129;38.37349397590359;54.8192771084337;43.85542168674696;49.33734939759033;0;0;0;0;5.48192771084337;10.96385542168674;0;0;76.74698795180717;76.74698795180717;0;5.48192771084337;43.85542168674696;43.85542168674696;0;0;0;43.85542168674696;10.96385542168674;5.48192771084337;10.96385542168674;21.92771084337348;0;93.1927710843373;182;4
31;15130;30.0;30.0;40.0;20.0;0;0;0;0;20.0;10.0;0;5.0;25.0;25.0;0;0;10.0;20.0;30.0;0;0;40.0;5.0;0;10.0;5.0;0;60.0;137;4
32;15131;70.0;65.0;40.0;95.0;0;0;0;0;15.0;0;0;0;120.0;120.0;0;10.0;80.0;30.0;15.0;0;0;25.0;15.0;10.0;55.0;30.0;0;135.0;285;4
33;15132;15.34090909090908;5.11363636363636;20.45454545454544;0;0;0;0;0;10.22727272727272;10.22727272727272;0;0;0;0;0;0;20.45454545454544;0;0;0;0;10.22727272727272;0;0;10.22727272727272;0;0;20.45454545454544;45;4
34;15133;25.1865671641791;25.1865671641791;15.11194029850746;35.26119402985074;0;0;0;0;0;0;0;0;50.37313432835819;50.37313432835819;0;0;5.03731343283582;30.22388059701492;15.11194029850746;0;0;0;5.03731343283582;10.07462686567164;20.14925373134328;15.11194029850746;0;50.3731343283582;135;4
35;15134;154.2931327217165;149.4321655775872;209.32443226790653;94.40086603139714;0;0;0;0;34.998316729634894;49.89147771334015;0;4.99965341746964;208.8712985695961;208.8712985695961;0;10.07000629788038;110.13451866000582;173.6613798176656;9.85939352375192;0;0;24.85835377616084;9.929350179345601;49.61287465615749;89.64570164085981;129.67901804677996;0;303.7252982993037;814;3
36;15135;30.789473684210524;25.657894736842103;5.13157894736842;51.3157894736842;0;0;0;0;5.13157894736842;0;0;0;51.3157894736842;51.3157894736842;0;0;41.05263157894736;5.13157894736842;10.26315789473684;0;0;5.13157894736842;10.26315789473684;10.26315789473684;10.26315789473684;20.52631578947368;0;56.44736842105263;117;4
37;15137;64.71994977244636;44.593510962570384;49.553705234311636;59.759755500705104;0;0;0;0;4.96658367516622;19.87612474661636;5.09497617512377;0;74.40919246294418;74.40919246294418;0;0;50.452620015950934;39.739140337985255;19.12170038108054;0;0;24.720705325250012;15.15985513470974;9.808010318702639;34.40355861232285;25.221331344031498;0;109.31346073501675;272;4
38;15138;329.2330980378364;367.4289166750546;388.2791833358926;308.38283137699835;0;0;0;0;54.63775682181526;103.90679959193486;0;4.96330554110369;523.15042474489;523.15042474489;0;25.20211236021745;273.243643234726;315.8090142879779;72.4072448299696;0;10.00000000000008;14.35887073816985;44.44546021907364;24.13711118328197;333.58239558965954;280.13817698270606;0;696.662014712891;1855;3
39;15139;20.58823529411764;10.29411764705882;15.441176470588232;15.441176470588232;0;0;0;0;5.14705882352941;0;0;0;25.73529411764705;25.73529411764705;0;0;15.441176470588232;5.14705882352941;10.29411764705882;0;0;5.14705882352941;10.29411764705882;0;10.29411764705882;5.14705882352941;0;30.882352941176464;70;4
40;15140;470.0;420.0;115.0;775.0;0;0;0;0;15.0;35.0;0;0;835.0;835.0;0;5.0;215.0;530.0;140.0;0;0;25.0;135.0;75.0;295.0;360.0;0;890.0;2052;3
41;15141;392.47639695901466;369.28825847911423;369.3824576446812;392.38219779344774;0;0;0;0;89.68719066841251;60.631268131287996;0;0;591.3911673673691;591.3911673673691;0;9.944521050992709;267.0577972834691;367.25748219876476;117.5048549049024;0;0;149.03630302504948;124.99304006570421;40.15284851902974;238.5856288913761;208.99683493696944;0;761.7646554381289;1811;4
42;15142;428.0067207111959;323.2075239240472;303.65713819598557;447.5571064392576;0;0;0;0;94.40836876919444;79.65657712818486;0;5.0;567.1492987378638;567.1492987378638;0;14.918855750872341;154.20591962836886;472.6177588851066;109.47171037089537;0;0;149.16575898579856;99.38974315778061;64.73585518544768;179.14526718251986;258.77762012369635;0;751.2142446352432;1744;4
43;15143;20.0;30.0;10.0;40.0;0;0;0;0;5.0;0;0;0;45.0;45.0;0;0;15.0;35.0;0;0;0;5.0;5.0;0;35.0;5.0;0;50.0;103;4
44;15144;60.0;65.0;35.0;90.0;0;0;0;0;20.0;0;0;0;105.0;105.0;0;0;15.0;85.0;25.0;0;0;35.0;5.0;0;45.0;40.0;0;125.0;334;3
45;15146;49.606299212598394;29.76377952755904;39.68503937007872;39.68503937007872;0;0;0;0;29.76377952755904;0;0;0;49.606299212598394;49.606299212598394;0;0;29.76377952755904;39.68503937007872;9.92125984251968;0;0;29.76377952755904;14.881889763779519;4.96062992125984;19.84251968503936;9.92125984251968;0;79.37007874015744;126;4
46;15147;81.75794186912323;86.56723256730695;33.66503488728604;134.66013954914416;0;0;0;0;14.427872094551159;4.80929069818372;0;0;149.08801164369535;149.08801164369535;0;0;28.855744189102317;120.23226745459299;19.23716279273488;0;0;19.23716279273488;24.046453490918598;4.80929069818372;67.33006977457205;52.902197680020905;0;168.3251744364302;444;4
47;15148;93.02083333333327;78.33333333333329;107.70833333333326;63.645833333333286;0;0;0;0;34.27083333333331;29.37499999999998;0;0;107.70833333333326;107.70833333333326;0;4.89583333333333;68.54166666666661;68.54166666666661;29.37499999999998;0;0;73.43749999999994;4.89583333333333;4.89583333333333;48.9583333333333;39.16666666666664;0;171.35416666666657;423;4
48;15149;40.0;45.0;65.0;20.0;0;0;0;0;10.0;30.0;0;0;45.0;45.0;0;5.0;40.0;30.0;10.0;0;0;40.0;5.0;5.0;10.0;25.0;0;85.0;255;4
49;15151;29.61038961038964;49.350649350649405;44.41558441558446;34.545454545454575;0;0;0;0;9.87012987012988;14.80519480519482;0;0;54.28571428571435;54.28571428571435;0;4.93506493506494;29.61038961038964;34.545454545454575;9.87012987012988;0;0;34.545454545454575;4.93506493506494;0;14.80519480519482;24.6753246753247;0;78.96103896103904;152;4
50;15152;185.0;140.0;245.0;80.0;0;0;0;0;25.0;65.0;0;0;230.0;230.0;0;15.0;120.0;110.0;80.0;0;0;55.0;30.0;30.0;115.0;95.0;0;325.0;891;3
51;15153;321.5339993662659;222.3089442267592;335.7754308838681;208.06751270915692;0;0;0;0;58.61757315932759;84.9772720315083;10.048283542059469;5.06456649173045;370.34065406493494;370.34065406493494;0;30.3873989503827;233.48135571502763;206.9585659207906;73.01562300682426;0;0;122.54857086488715;48.96710412923467;84.18537207092724;123.96928018765557;164.17261634032047;0;543.8429435930251;1475;3
52;15154;285.0;255.0;170.0;370.0;0;0;0;0;40.0;35.0;0;5.0;455.0;455.0;0;20.0;155.0;280.0;85.0;0;0;40.0;65.0;65.0;200.0;170.0;0;540.0;1176;3
53;15155;10.11494252873564;20.22988505747128;15.172413793103459;15.172413793103459;0;0;0;0;5.05747126436782;5.05747126436782;0;0;20.22988505747128;20.22988505747128;0;0;20.22988505747128;10.11494252873564;0;0;0;5.05747126436782;5.05747126436782;5.05747126436782;5.05747126436782;10.11494252873564;0;30.344827586206918;88;4
54;15156;184.33676598621844;179.16552475820728;51.15719083923216;312.3450999051936;0;0;0;0;10.239979828639381;10.222879339209651;0;10.25709459672666;332.78233697985;332.78233697985;0;0;56.174542108347204;230.45939071826123;76.86835791781728;0;0;15.359962591687871;35.82287896974646;35.8313577136518;138.2311416497335;138.2569498196061;0;363.50229074442575;678;4
55;15157;76.94769914138367;71.52089308429541;61.44636607719778;87.02222614848131;0;0;0;0;20.284313519846652;25.96468950413501;0;0;102.21958920169742;102.21958920169742;0;0;30.57733507612692;81.80673211955737;31.08452502999534;0;4.99999999999945;31.003428636158553;25.713997761125412;10.24557438782366;50.93553741905795;30.570054021513513;0;148.46859222567906;348;3
56;15158;15.0;5.0;10.0;10.0;0;0;0;0;0;0;0;0;20.0;20.0;0;0;0;20.0;0;0;0;15.0;0;0;0;5.0;0;20.0;102;4
57;15159;44.317263964355554;44.317263964355554;39.3931235238716;49.24140440483951;0;0;0;0;0;4.92414044048395;0;0;83.71038748822716;83.71038748822716;0;0;34.46898308338765;54.16554484532346;0;0;0;24.62070220241975;0;14.772421321451851;24.62070220241975;24.62070220241975;0;88.63452792871111;268;4
58;15160;252.19024242379453;232.015023029891;45.39424363628301;438.81102181740226;0;0;0;0;15.13141454542767;20.17521939390356;0;5.04380484847589;443.85482666587825;443.85482666587825;0;0;75.65707272713833;317.759705453981;90.78848727256602;0;0;15.13141454542767;60.52565818171067;40.35043878780712;216.8836084844633;151.31414545427674;0;484.20526545368557;1100;3
59;15161;30.0;20.0;20.0;30.0;0;0;0;0;10.0;0;0;0;40.0;40.0;0;0;5.0;45.0;0;0;0;10.0;5.0;5.0;25.0;5.0;0;50.0;109;4
60;15162;536.2563835285065;473.1930760993922;0;0;758.7835499076305;0;250.66590972026833;0;88.2880785913182;167.5411774024313;14.75192262160439;0;733.8924958247285;733.8924958247285;0;40.163443680087;377.30308542606156;465.4808984304435;126.50203209130646;0;0;59.62797432792042;185.64315643645142;59.02166339505065;326.17885312329037;378.9778123451858;0;1009.4494596278987;2491;3
61;15163;246.65639937295978;277.2254847906108;131.23996893973535;392.6419152238352;0;0;0;0;35.422938041126244;10.07821716530525;10.07821716530525;0;458.261210422262;458.261210422262;0;5.11418251060885;141.6936898951382;296.5243141445404;80.5496976132831;0;0;60.543964188458546;60.46930504790745;70.400414166466;196.33775835565214;136.1304424050864;0;523.8818841635706;1096;3
62;15164;121.1862873097563;145.6234543147439;55.782932545208716;211.02680907929152;0;0;0;0;20.61718413365458;9.93178198833971;0;5.12230732654582;231.13846817596016;231.13846817596016;0;0;76.52727267269172;156.21872008191923;34.063748869889295;0;0;40.79280129275095;49.85454810543481;35.28979597154871;70.46637142716945;70.4062248275963;0;266.8097416245002;618;4
63;15165;49.756097560975604;44.78048780487804;39.80487804878048;54.731707317073166;0;0;0;0;9.95121951219512;4.97560975609756;0;0;79.60975609756096;79.60975609756096;0;0;34.829268292682926;44.78048780487804;14.92682926829268;0;0;24.878048780487802;9.95121951219512;0;29.853658536585364;29.853658536585364;0;94.53658536585365;204;4
64;15166;74.5207667731629;59.616613418530314;54.648562300319455;79.48881789137376;0;0;0;0;19.87220447284344;0;0;0;114.26517571884982;114.26517571884982;0;4.96805111821086;19.87220447284344;99.36102236421722;9.93610223642172;0;0;39.74440894568688;4.96805111821086;9.93610223642172;44.71246006389774;34.77635782747602;0;134.1373801916932;311;3
65;15167;10.34782608695652;36.217391304347814;10.34782608695652;36.217391304347814;0;0;0;0;5.17391304347826;0;0;0;41.39130434782608;41.39130434782608;0;0;20.69565217391304;15.52173913043478;10.34782608695652;0;0;5.17391304347826;0;10.34782608695652;25.869565217391298;5.17391304347826;0;46.56521739130433;119;4
66;15168;154.78148380537854;149.78853271488245;64.90836417644903;239.6616523438118;0;0;0;0;9.98590218099216;24.964755452480397;0;0;269.61935888678835;269.61935888678835;0;0;49.92951090496079;159.77443489587455;94.86607071942551;0;0;34.95065763347255;9.98590218099216;44.936559814464715;119.83082617190591;94.86607071942551;0;304.570016520261;711;3
67;15169;171.72693464535817;156.57455805900307;131.32059708174447;196.98089562261677;0;0;0;0;40.40633756361368;45.457129759065396;0;5.05079219545171;237.38723318623045;237.38723318623045;0;10.10158439090342;146.47297366809963;131.32059708174447;40.40633756361368;0;0;20.20316878180684;75.76188293177566;35.35554536816197;121.21901269084105;75.76188293177566;0;328.30149270436124;828;3
68;15170;40.0;25.0;20.0;45.0;0;0;0;0;0;0;0;0;65.0;65.0;0;0;15.0;35.0;15.0;0;0;5.0;10.0;10.0;25.0;15.0;0;65.0;231;4
69;15172;10.64516129032258;15.96774193548387;21.29032258064516;5.32258064516129;0;0;0;0;10.64516129032258;0;0;0;15.96774193548387;15.96774193548387;0;0;15.96774193548387;0;10.64516129032258;0;0;10.64516129032258;0;5.32258064516129;5.32258064516129;5.32258064516129;0;26.61290322580645;99;4
70;15173;25.21739130434785;10.08695652173914;30.26086956521742;5.04347826086957;0;0;0;0;15.13043478260871;5.04347826086957;0;0;15.13043478260871;15.13043478260871;0;0;25.21739130434785;10.08695652173914;0;0;0;15.13043478260871;15.13043478260871;0;5.04347826086957;0;0;35.30434782608699;116;4
71;15174;59.682227909465645;45.038974658758065;69.88040486236758;34.84079770585613;0;0;0;0;5.04913137775411;30.091913274679776;0;0;69.58015791578983;69.58015791578983;0;0;65.03212082353302;20.095088015094;19.59399372959668;0;0;49.73459809931236;10.047544007547;0;9.99733473165184;34.94172572971251;0;104.7212025682237;274;4
72;15175;259.61598848882875;235.02185583949972;220.41636700403166;274.22147732429687;0;0;0;0;70.22911814882602;45.12071631049183;0;0;374.35883534766185;374.35883534766185;0;15.28917214813065;136.2567517576436;268.67058580035894;44.421334622195936;0;29.9999999999994;125.15306344316218;39.931325826044315;34.72898250488344;145.0076934125143;149.8167791417242;0;494.63784432832847;1072;3
73;15176;55.0;35.0;35.0;55.0;0;0;0;0;15.0;0;0;0;70.0;70.0;0;0;30.0;45.0;15.0;0;0;25.0;10.0;0;15.0;40.0;0;90.0;240;4
74;15178;20.0;30.0;20.0;30.0;0;0;0;0;0;0;0;0;50.0;50.0;0;0;5.0;45.0;0;0;0;0;0;15.0;20.0;15.0;0;50.0;141;4
75;15179;45.0;60.0;20.0;85.0;0;0;0;0;5.0;0;0;0;95.0;95.0;0;0;30.0;65.0;10.0;0;0;25.0;5.0;0;25.0;50.0;0;105.0;249;4
76;15180;25.0;20.0;25.0;20.0;0;0;0;0;20.0;0;0;0;25.0;25.0;0;0;25.0;20.0;0;0;0;25.0;0;0;10.0;10.0;0;45.0;75;4
77;15181;133.15424610052006;133.15424610052006;92.18370883882159;174.12478336221852;0;0;0;0;15.36395147313693;46.091854419410794;0;0;204.85268630849242;204.85268630849242;0;0;76.81975736568467;153.63951473136925;35.84922010398618;0;0;71.69844020797235;61.45580589254773;10.24263431542462;61.45580589254773;61.45580589254773;0;266.3084922010401;591;3
78;15182;30.89552238805968;36.04477611940296;36.04477611940296;30.89552238805968;0;0;0;0;5.14925373134328;5.14925373134328;5.14925373134328;0;51.4925373134328;51.4925373134328;0;0;36.04477611940296;30.89552238805968;0;0;0;20.59701492537312;5.14925373134328;5.14925373134328;20.59701492537312;15.447761194029841;0;66.94029850746264;138;4
79;15183;15.227272727272739;20.30303030303032;15.227272727272739;20.30303030303032;0;0;0;0;10.15151515151516;0;0;0;25.378787878787897;25.378787878787897;0;0;10.15151515151516;25.378787878787897;0;0;0;5.07575757575758;0;5.07575757575758;15.227272727272739;10.15151515151516;0;35.53030303030306;134;4
80;15184;155.0;170.0;0;0;75.0;70.0;180.0;0;40.0;5.0;0;0;275.0;275.0;0;0;80.0;225.0;20.0;0;0;30.0;25.0;35.0;110.0;125.0;0;325.0;785;3
81;15185;67.91825465894435;38.81043123368248;33.959127329472174;72.76955856315466;0;0;0;0;4.85130390421031;14.55391171263093;0;0;87.32347027578558;87.32347027578558;0;0;38.81043123368248;53.364342946313414;14.55391171263093;0;0;19.40521561684124;14.55391171263093;9.70260780842062;38.81043123368248;24.25651952105155;0;106.72868589262683;236;4
82;15186;35.0;45.0;20.0;60.0;0;0;0;0;0;0;5.0;0;75.0;75.0;0;0;20.0;45.0;15.0;0;0;25.0;0;5.0;20.0;30.0;0;80.0;227;4
83;15187;1235.0;1260.0;0;0;1890.0;0;605.0;0;165.0;435.0;15.0;10.0;1845.0;1845.0;0;145.0;975.0;1065.0;245.0;0;65.0;60.0;215.0;215.0;1050.0;955.0;0;2495.0;6365;2
84;15188;280.85510266080763;271.02281916322517;170.3822036333422;381.4957181906907;0;0;0;0;65.14286528117071;9.97169904478444;0;4.88152268678002;471.88183481129767;471.88183481129767;0;10.11310593735596;126.46246612175334;310.4151464565344;104.88720330838919;0;0;50.427123634210986;70.01647866665107;55.449085678290025;215.85759872683218;160.1276351180486;0;551.8779218240328;1183;3
85;15189;59.18918918918915;54.25675675675672;44.391891891891866;69.05405405405402;0;0;0;0;24.662162162162147;4.93243243243243;0;0;83.85135135135131;83.85135135135131;0;0;59.18918918918915;39.45945945945944;14.79729729729729;0;0;4.93243243243243;14.79729729729729;4.93243243243243;49.324324324324294;39.45945945945944;0;113.44594594594588;219;4
86;15190;22.44897959183672;11.22448979591836;33.673469387755084;0;0;0;0;0;16.836734693877542;0;0;0;16.836734693877542;16.836734693877542;0;0;28.0612244897959;5.61224489795918;0;0;0;33.673469387755084;0;0;0;0;0;33.673469387755084;110;4
87;15191;118.93825861204056;93.9920955064754;112.75135819437389;100.17899592414209;0;0;0;0;14.7410594753066;10.21512500088941;5.04067070355286;5.04067070355286;177.89282823521418;177.89282823521418;0;0;115.44835904140282;59.455649010266704;38.02634606684646;0;0;68.66497976555824;0;34.7770530922689;35.02750451267089;74.46081674801793;0;212.93035411851594;650;3
88;15192;90.22812723961263;74.24885605597431;25.98996637072148;138.48701692486546;0;0;0;0;20.66354264284204;0;0;0;138.48701692486546;138.48701692486546;0;0;57.948508737998125;90.54920337395049;15.979271183638321;0;0;5.32642372787944;5.32642372787944;5.32642372787944;79.2542036495159;69.24350846243274;0;164.47698329558693;312;4
89;15194;20.0;20.0;5.0;35.0;0;0;0;0;10.0;0;0;0;30.0;30.0;0;0;10.0;20.0;10.0;0;0;0;5.0;0;5.0;30.0;0;40.0;108;4
90;15196;365.7787406403904;320.6827315203423;230.4907132802461;455.97075888048664;0;0;0;0;65.13867984006954;25.053338400026746;0;10.0213353600107;581.2374508806204;581.2374508806204;0;5.01066768000535;220.4693779202354;385.82141136041173;75.16001520008025;0;0;55.11734448005884;120.25602432012839;85.18135056009095;235.50138096025145;190.40537184020332;0;686.4614721607327;1549;3
91;15198;35.0;20.0;35.0;20.0;0;0;0;0;15.0;0;0;0;40.0;40.0;0;0;40.0;15.0;0;0;0;20.0;0;15.0;10.0;10.0;0;55.0;107;4
92;15199;37.91666666666669;16.250000000000007;0;54.1666666666667;0;0;0;0;0;0;0;0;54.1666666666667;54.1666666666667;0;0;21.66666666666668;32.50000000000002;0;0;0;0;0;5.41666666666667;48.75000000000003;0;0;54.1666666666667;78;4
